,index,condition,pair_id,topic,turn_txt,round,time,inter_num,tokenized_text,word_counts,agent,time_label,appre_c,affir_c,assent_c,aggree_c,fillpause_c,laugh_c,yknow_c,idknow_c,appre_log,affir_log,assent_log,aggree_log,fillpause_log,laugh_log,yknow_log,idknow_log,conj,negate,posemo,negemo,insight,cause,discrep,certain,assent
222,51,NB,59,14,"Yeah. I just think that like the reason I put an eight and not a ten is like, I just think that in most circumstances outside emergent...is that it should definitely be uh, like sort of a politeness. (As you can?) also, like uh, develop your social skills issue. I'm not very good at social, but, um, I find it easier just knowing that I'm not on my phone and actually talking to...",2,121,0,"['Yeah', 'I', 'just', 'think', 'that', 'like', 'the', 'reason', 'I', 'put', 'an', 'eight', 'and', 'not', 'a', 'ten', 'is', 'like', 'I', 'just', 'think', 'that', 'in', 'most', 'circumstances', 'outside', 'emergent', 'is', 'that', 'it', 'should', 'definitely', 'be', 'uh', 'like', 'sort', 'of', 'a', 'politeness', 'As', 'you', 'can', 'also', 'like', 'uh', 'develop', 'your', 'social', 'skills', 'issue', 'I', ""'m"", 'not', 'very', 'good', 'at', 'social', 'but', 'um', 'I', 'find', 'it', 'easier', 'just', 'knowing', 'that', 'I', ""'m"", 'not', 'on', 'my', 'phone', 'and', 'actually', 'talking', 'to']",76,A,5,0,0,1,0,3,0,0,0,0,0,0,0,1.098612289,0,0,0,6.76,4.05,4.05,0,6.76,1.35,1.35,1.35,1.35
223,52,TYB,60,7,". Mm-hm.. . Mm-hm. . . Ya.. . Gotcha. Okay, cool. That's a really good point. Thank you for bringing that one up. I I agree that and I'm I'm in the similar boat have been many times and I figured I was a good enough judge that I would cross the street as well. This is actually a tough conversation for me. I'm spending most of my time in England right now. And, uh, there's different rules in England.. Than in the US. Yeah, yeah. In England, you can cross so as long as no one's around, and so, so that's kind of why I put in some actually. And if not from the US, I would have put it higher and the only reason why is more just.. two reasons, I guess. One, just the way I was brought up, I was kind of brought up, just follow the rules of the road, you know, even if it's something that I don't necessarily agree with, just something that I should do if it's required of me by those who are in authority.",1,19,0,"['Mm', 'hm', 'Mm', 'hm', 'Ya', 'Gotcha', 'Okay', 'cool', 'That', ""'s"", 'a', 'really', 'good', 'point', 'Thank', 'you', 'for', 'bringing', 'that', 'one', 'up', 'I', 'I', 'agree', 'that', 'and', 'I', ""'m"", 'I', ""'m"", 'in', 'the', 'similar', 'boat', 'have', 'been', 'many', 'times', 'and', 'I', 'figured', 'I', 'was', 'a', 'good', 'enough', 'judge', 'that', 'I', 'would', 'cross', 'the', 'street', 'as', 'well', 'This', 'is', 'actually', 'a', 'tough', 'conversation', 'for', 'me', 'I', ""'m"", 'spending', 'most', 'of', 'my', 'time', 'in', 'England', 'right', 'now', 'And', 'uh', 'there', ""'s"", 'different', 'rules', 'in', 'England', 'Than', 'in', 'the', 'US', 'Yeah', 'yeah', 'In', 'England', 'you', 'can', 'cross', 'so', 'as', 'long', 'as', 'no', 'one', ""'s"", 'around', 'and', 'so', 'so', 'that', ""'s"", 'kind', 'of', 'why', 'I', 'put', 'in', 'some', 'actually', 'And', 'if', 'not', 'from', 'the', 'US', 'I', 'would', 'have', 'put', 'it', 'higher', 'and', 'the', 'only', 'reason', 'why', 'is', 'more', 'just', 'two', 'reasons', 'I', 'guess', 'One', 'just', 'the', 'way', 'I', 'was', 'brought', 'up', 'I', 'was', 'kind', 'of', 'brought', 'up', 'just', 'follow', 'the', 'rules', 'of', 'the', 'road', 'you', 'know', 'even', 'if', 'it', ""'s"", 'something', 'that', 'I', 'do', ""n't"", 'necessarily', 'agree', 'with', 'just', 'something', 'that', 'I', 'should', 'do', 'if', 'it', ""'s"", 'required', 'of', 'me', 'by', 'those', 'who', 'are', 'in', 'authority']",191,A,1,1,5,2,2,3,0,1,0,0,1.609437912,0.693147181,0.693147181,1.098612289,0,0,0,8.38,1.68,4.47,0,2.23,2.23,3.35,0.56,3.35
224,52,TYB,60,7,"So kind of just like a respect for authority thing. Um, but then also, look at a lot of the people that got hit and hurt while jaywalking. Probably a lot of them would have thought that they were good judges of when they should cross too. So there's just seems, some sort of a lot of uncertainty to letting people decide for themselves when is a good time to do certain things, and not certain things. So",2,81,0,"['So', 'kind', 'of', 'just', 'like', 'a', 'respect', 'for', 'authority', 'thing', 'Um', 'but', 'then', 'also', 'look', 'at', 'a', 'lot', 'of', 'the', 'people', 'that', 'got', 'hit', 'and', 'hurt', 'while', 'jaywalking', 'Probably', 'a', 'lot', 'of', 'them', 'would', 'have', 'thought', 'that', 'they', 'were', 'good', 'judges', 'of', 'when', 'they', 'should', 'cross', 'too', 'So', 'there', ""'s"", 'just', 'seems', 'some', 'sort', 'of', 'a', 'lot', 'of', 'uncertainty', 'to', 'letting', 'people', 'decide', 'for', 'themselves', 'when', 'is', 'a', 'good', 'time', 'to', 'do', 'certain', 'things', 'and', 'not', 'certain', 'things', 'So']",79,A,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.29,1.30,6.49,2.6,3.9,0,2.6,2.6,0
225,52,TYB,60,7,"Ya [laughs]. Well, I appreciate I appreciate that you, uh, that you thought about it and that you are.. uh that you know that its.... ...an interesting thing. Yeah. . I think it's it's tough because in a lot of situation I hate waiting. . So so it for me, it's usually a battle between some sort of moral feeling that I have. And then frustration. And... sometimes I win morality over frustration, but sometimes frustration wins over. [laughs]",3,106,0,"['Ya', 'laughs', 'Well', 'I', 'appreciate', 'I', 'appreciate', 'that', 'you', 'uh', 'that', 'you', 'thought', 'about', 'it', 'and', 'that', 'you', 'are', 'uh', 'that', 'you', 'know', 'that', 'its', 'an', 'interesting', 'thing', 'Yeah', 'I', 'think', 'it', ""'s"", 'it', ""'s"", 'tough', 'because', 'in', 'a', 'lot', 'of', 'situation', 'I', 'hate', 'waiting', 'So', 'so', 'it', 'for', 'me', 'it', ""'s"", 'usually', 'a', 'battle', 'between', 'some', 'sort', 'of', 'moral', 'feeling', 'that', 'I', 'have', 'And', 'then', 'frustration', 'And', 'sometimes', 'I', 'win', 'morality', 'over', 'frustration', 'but', 'sometimes', 'frustration', 'wins', 'over', 'laughs']",80,A,4,2,0,2,0,2,2,1,0,0.693147181,0,0.693147181,0,0.693147181,0.693147181,0,0,10.39,0.00,10.39,6.49,7.79,1.3,0,0,1.3
226,52,TYB,60,7,"Yeah, definitely. {{{{{{{}}",4,139,0,"['Yeah', 'definitely']",2,A,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,50,0,0,0,0,50,50
227,52,TYB,60,7,". Ohh. . That's true... . Ok... . No ya, I like that. That's a really good point.. So So what you're saying is there could be some sort of a rule..where, if you can see a car coming along, um I think it's really important. One question I have then is, like, one of the issues that might come up with some court cases would you be able to separate",5,151,0,"['Ohh', 'That', ""'s"", 'true', 'Ok', 'No', 'ya', 'I', 'like', 'that', 'That', ""'s"", 'a', 'really', 'good', 'point', 'So', 'So', 'what', 'you', ""'re"", 'saying', 'is', 'there', 'could', 'be', 'some', 'sort', 'of', 'a', 'rule', 'where', 'if', 'you', 'can', 'see', 'a', 'car', 'coming', 'along', 'um', 'I', 'think', 'it', ""'s"", 'really', 'important', 'One', 'question', 'I', 'have', 'then', 'is', 'like', 'one', 'of', 'the', 'issues', 'that', 'might', 'come', 'up', 'with', 'some', 'court', 'cases', 'would', 'you', 'be', 'able', 'to', 'separate']",72,A,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5.88,1.47,7.35,0,2.94,0,4.41,1.47,1.47
228,52,TYB,60,7,..so there were no cars in sight...,6,175,0,"['so', 'there', 'were', 'no', 'cars', 'in', 'sight']",7,A,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0
229,53,NB,61,1,"Yeah, that's ok that's a very good point, actually. Um, I guess part of the reason that I, I believe in is because I had a very personal experience with this. I, my university requires that we do that we volunteer by the time we graduate, and I really found like a whole new career path through it. . So and I and I know that I wouldn't have come across this career path if I hadn't participated in the volunteer experience that was required for me.. Um ya, and also, yeah, so it just opened my eyes up, I guess to new things that I didn't, that I didn't previously think I was, I wasn't planning on doing. Had I not been required to do it. So that's, that's, I guess, the requirement part. The other thing is that yeah, I think, I think a lot of the end of there's a lot of students out there like me as well, who probably would not necessarily would not necessarily volunteer, I guess if they weren't given. If they weren't, like told, like,  Hey, this is a good idea.  . you know, because there's obviously so many things going in college, or, you know, whatever in life, you know, sometimes sometimes someone telling you outside of your circle, like hey, you should really do this. And kind of maybe guiding you or somewhat . forcing you or requiring you in some ways. Um shows you something more about yourself and just makes you challenge yourself on that like.  Should I should I be volunteering or should I not? Why wasn't I doing this already? Why did it take someone to ask me to do this? . Also Yeah, yeah, it opens your eyes from whatever kind, whatever sphere I guess it is.",1,47,0,"['Yeah', 'that', ""'s"", 'ok', 'that', ""'s"", 'a', 'very', 'good', 'point', 'actually', 'Um', 'I', 'guess', 'part', 'of', 'the', 'reason', 'that', 'I', 'I', 'believe', 'in', 'is', 'because', 'I', 'had', 'a', 'very', 'personal', 'experience', 'with', 'this', 'I', 'my', 'university', 'requires', 'that', 'we', 'do', 'that', 'we', 'volunteer', 'by', 'the', 'time', 'we', 'graduate', 'and', 'I', 'really', 'found', 'like', 'a', 'whole', 'new', 'career', 'path', 'through', 'it', 'So', 'and', 'I', 'and', 'I', 'know', 'that', 'I', 'would', ""n't"", 'have', 'come', 'across', 'this', 'career', 'path', 'if', 'I', 'had', ""n't"", 'participated', 'in', 'the', 'volunteer', 'experience', 'that', 'was', 'required', 'for', 'me', 'Um', 'ya', 'and', 'also', 'yeah', 'so', 'it', 'just', 'opened', 'my', 'eyes', 'up', 'I', 'guess', 'to', 'new', 'things', 'that', 'I', 'did', ""n't"", 'that', 'I', 'did', ""n't"", 'previously', 'think', 'I', 'was', 'I', 'was', ""n't"", 'planning', 'on', 'doing', 'Had', 'I', 'not', 'been', 'required', 'to', 'do', 'it', 'So', 'that', ""'s"", 'that', ""'s"", 'I', 'guess', 'the', 'requirement', 'part', 'The', 'other', 'thing', 'is', 'that', 'yeah', 'I', 'think', 'I', 'think', 'a', 'lot', 'of', 'the', 'end', 'of', 'there', ""'s"", 'a', 'lot', 'of', 'students', 'out', 'there', 'like', 'me', 'as', 'well', 'who', 'probably', 'would', 'not', 'necessarily', 'would', 'not', 'necessarily', 'volunteer', 'I', 'guess', 'if', 'they', 'were', ""n't"", 'given', 'If', 'they', 'were', ""n't"", 'like', 'told', 'like', 'Hey', 'this', 'is', 'a', 'good', 'idea', 'you', 'know', 'because', 'there', ""'s"", 'obviously', 'so', 'many', 'things', 'going', 'in', 'college', 'or', 'you', 'know', 'whatever', 'in', 'life', 'you', 'know', 'sometimes', 'sometimes', 'someone', 'telling', 'you', 'outside', 'of', 'your', 'circle', 'like', 'hey', 'you', 'should', 'really', 'do', 'this', 'And', 'kind', 'of', 'maybe', 'guiding', 'you', 'or', 'somewhat', 'forcing', 'you', 'or', 'requiring', 'you', 'in', 'some', 'ways', 'Um', 'shows', 'you', 'something', 'more', 'about', 'yourself', 'and', 'just', 'makes', 'you', 'challenge', 'yourself', 'on', 'that', 'like', 'Should', 'I', 'should', 'I', 'be', 'volunteering', 'or', 'should', 'I', 'not', 'Why', 'was', ""n't"", 'I', 'doing', 'this', 'already', 'Why', 'did', 'it', 'take', 'someone', 'to', 'ask', 'me', 'to', 'do', 'this', 'Also', 'Yeah', 'yeah', 'it', 'opens', 'your', 'eyes', 'from', 'whatever', 'kind', 'whatever', 'sphere', 'I', 'guess', 'it', 'is']",312,A,2,0,1,1,0,3,0,3,0,0,0,0,0,1.098612289,0,1.098612289,0,7.41,4.04,2.02,0,3.7,2.02,3.37,1.01,2.02
230,53,NB,61,1,". [laugh]. . Yeah, yeah. . . Mm-hmm. . . Yeah. yeah. . Yeah, but I mean, you have a good point as well.",2,148,0,"['laugh', 'Yeah', 'yeah', 'Mm', 'hmm', 'Yeah', 'yeah', 'Yeah', 'but', 'I', 'mean', 'you', 'have', 'a', 'good', 'point', 'as', 'well']",18,A,5,0,3,5,0,1,1,0,0,0,1.098612289,1.609437912,0,0,0,0,0,11.11,0.00,16.67,0,5.56,0,0,0,27.78
231,54,TYB,62,5,Yeah. I quite appreciate that point. . Because for many..[laughs],1,17,0,"['Yeah', 'I', 'quite', 'appreciate', 'that', 'point', 'Because', 'for', 'many', '[laughs']",10,A,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.00,20,0,10,10,0,0,10
232,54,TYB,62,5,"Sure. Because for a specific group of people, they just . gave it so low weight and . It causes anti-discrimination discrimination. . like that. . . Mm-hmm. . . Ohh.. . Right. . Mm-hmm.. . Right. . . Mm-hmm. . . Yeah, I quite appreciate that point..  because we're income as a confounder for the decisions, we should really adjust for that. . Um, and for an actually for rich people, they don't have like a certain tendency to be specific race..[laughs]",2,25,0,"['Sure', 'Because', 'for', 'a', 'specific', 'group', 'of', 'people', 'they', 'just', 'gave', 'it', 'so', 'low', 'weight', 'and', 'It', 'causes', 'anti', 'discrimination', 'discrimination', 'like', 'that', 'Mm', 'hmm', 'Ohh', 'Right', 'Mm', 'hmm', 'Right', 'Mm', 'hmm', 'Yeah', 'I', 'quite', 'appreciate', 'that', 'point', 'because', 'we', ""'re"", 'income', 'as', 'a', 'confounder', 'for', 'the', 'decisions', 'we', 'should', 'really', 'adjust', 'for', 'that', 'Um', 'and', 'for', 'an', 'actually', 'for', 'rich', 'people', 'they', 'do', ""n't"", 'have', 'like', 'a', 'certain', 'tendency', 'to', 'be', 'specific', 'race', '[laughs']",75,A,1,0,8,3,0,4,0,0,0,0,2.079441542,1.098612289,0,1.386294361,0,0,0,8.22,1.37,6.85,1.37,2.74,4.11,1.37,5.48,1.37
233,54,TYB,62,5,". Mmm.. . I can't, I can't agree more.. Because for for rich well should have less to do with the schools things.. It's just the meaning that the family has more resources.. but does that mean because people have a little resources could be hard work, like working harder..",3,112,0,"['Mmm', 'I', 'ca', ""n't"", 'I', 'ca', ""n't"", 'agree', 'more', 'Because', 'for', 'for', 'rich', 'well', 'should', 'have', 'less', 'to', 'do', 'with', 'the', 'schools', 'things', 'It', ""'s"", 'just', 'the', 'meaning', 'that', 'the', 'family', 'has', 'more', 'resources', 'but', 'does', 'that', 'mean', 'because', 'people', 'have', 'a', 'little', 'resources', 'could', 'be', 'hard', 'work', 'like', 'working', 'harder']",51,A,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.25,4.17,6.25,0,4.17,4.17,4.17,0,2.08
234,54,TYB,62,5,. Mm-hm.. ,4,156,0,"['Mm', 'hm']",2,A,6,0,2,0,0,1,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
235,55,TYB,65,11,. Right..  mhm. mhm. I See. .  mhm. I understand  .  mhm. Bundy? . uhh-huh. {{{{{{{{{{{{{}},1,29,0,"['Right', 'mhm', 'mhm', 'I', 'See', 'mhm', 'I', 'understand', 'mhm', 'Bundy', 'uhh', 'huh']",12,A,1,0,5,2,0,1,0,0,0,0,1.609437912,0.693147181,0,0,0,0,0,0,0.00,0,0,8.33,0,0,0,33.33
236,55,TYB,65,11,". Right.. . Right, exactly. {{}{}}",2,96,2,"['Right', 'Right', 'exactly']",3,A,4,0,0,2,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0.00,0,0,0,0,0,33.33,0
237,55,TYB,65,11," mhm. Uh and no I-I completely understand where you're coming from. In just that it's a very hard question and that completely abolishing it might be uhh one of those things. That's kind of very tricky, because uhh .  absolute search is very tricky .   and I appreciate you bringing that up .   However, I think monetarily ., it actually costs a lot more to put someone to death than actually to keep them alive uhh based on studies ",3,116,1,"['mhm', 'Uh', 'and', 'no', 'I', 'I', 'completely', 'understand', 'where', 'you', ""'re"", 'coming', 'from', 'In', 'just', 'that', 'it', ""'s"", 'a', 'very', 'hard', 'question', 'and', 'that', 'completely', 'abolishing', 'it', 'might', 'be', 'uhh', 'one', 'of', 'those', 'things', 'That', ""'s"", 'kind', 'of', 'very', 'tricky', 'because', 'uhh', 'absolute', 'search', 'is', 'very', 'tricky', 'and', 'I', 'appreciate', 'you', 'bringing', 'that', 'up', 'However', 'I', 'think', 'monetarily', 'it', 'actually', 'costs', 'a', 'lot', 'more', 'to', 'put', 'someone', 'to', 'death', 'than', 'actually', 'to', 'keep', 'them', 'alive', 'uhh', 'based', 'on', 'studies']",79,A,4,0,1,0,0,4,0,0,0,0,0,0,0,1.386294361,0,0,0,6.67,1.33,1.33,2.67,8,2.67,0,4,1.33
238,55,TYB,65,11,"Mhm and also just like the materials in general, uhh also the lethal injection process  that we use right now .  it's actually has actually led to a large number of botched injections due to uh botched executions excuse me due to the use of  rather than the sodium uh /. . So basically like uh a real sedative versus like basically what has been likened to a martini in a syringe.. So while you're paralyzed, and you're given uhh the the injection that actually ",4,143,1,"['Mhm', 'and', 'also', 'just', 'like', 'the', 'materials', 'in', 'general', 'uhh', 'also', 'the', 'lethal', 'injection', 'process', 'that', 'we', 'use', 'right', 'now', 'it', ""'s"", 'actually', 'has', 'actually', 'led', 'to', 'a', 'large', 'number', 'of', 'botched', 'injections', 'due', 'to', 'uh', 'botched', 'executions', 'excuse', 'me', 'due', 'to', 'the', 'use', 'of', 'rather', 'than', 'the', 'sodium', 'uh', 'So', 'basically', 'like', 'uh', 'a', 'real', 'sedative', 'versus', 'like', 'basically', 'what', 'has', 'been', 'likened', 'to', 'a', 'martini', 'in', 'a', 'syringe', 'So', 'while', 'you', ""'re"", 'paralyzed', 'and', 'you', ""'re"", 'given', 'uhh', 'the', 'the', 'injection', 'that', 'actually']",85,A,5,0,1,1,0,5,0,0,0,0,0,0,0,1.609437912,0,0,0,8.54,0.00,0,0,0,3.66,1.22,0,1.22
239,56,TYB,67,14,"I actually completely agree with you umm about, like, what you know what if there's an emergency then like, I don't think it's right to say that you should never be allowed to be on your phone because like, emergency politeness, umm I also do really agree with you that it's not polite to be on your phone umm when you're having dinner with like your friends or your family, and you should try not to [laughs] . but I think like the reason I gave it like a zero like strongly disagree was actually just because they said never.",1,30,0,"['I', 'actually', 'completely', 'agree', 'with', 'you', 'umm', 'about', 'like', 'what', 'you', 'know', 'what', 'if', 'there', ""'s"", 'an', 'emergency', 'then', 'like', 'I', 'do', ""n't"", 'think', 'it', ""'s"", 'right', 'to', 'say', 'that', 'you', 'should', 'never', 'be', 'allowed', 'to', 'be', 'on', 'your', 'phone', 'because', 'like', 'emergency', 'politeness', 'umm', 'I', 'also', 'do', 'really', 'agree', 'with', 'you', 'that', 'it', ""'s"", 'not', 'polite', 'to', 'be', 'on', 'your', 'phone', 'umm', 'when', 'you', ""'re"", 'having', 'dinner', 'with', 'like', 'your', 'friends', 'or', 'your', 'family', 'and', 'you', 'should', 'try', 'not', 'to', 'laughs', 'but', 'I', 'think', 'like', 'the', 'reason', 'I', 'gave', 'it', 'like', 'a', 'zero', 'like', 'strongly', 'disagree', 'was', 'actually', 'just', 'because', 'they', 'said', 'never']",104,A,2,0,0,1,2,3,1,1,0,0,0,0,0.693147181,1.098612289,0,0,0,9.09,5.05,5.05,1.01,4.04,4.04,3.03,3.03,2.02
